     9.517;    11.898
     9.738;    12.230
    11.296;    18.722
     2.705;     2.264
    13.185;    17.798
     6.938;     9.495
     0.818;    -0.378
     9.616;    21.503
    10.787;    25.224
     2.294;     1.086
    11.148;    13.992
     7.741;    11.431
     5.924;    10.091
     7.749;    10.834
     8.642;    17.569
     9.143;    13.073
    12.104;    15.528
    10.158;    26.336
    12.222;    18.899
     9.633;    17.732
     8.323;    19.106
    10.146;    14.550
    12.021;    11.548
    14.012;    17.761
    11.078;    12.849
     6.826;     7.381
    15.384;    21.840
     8.432;    11.580
    13.849;    10.979
     9.458;    16.718
     8.396;    22.341
    11.905;    21.780
    13.833;    11.981
     6.202;     6.678
    14.720;    25.635
     8.625;    12.220
    13.518;    17.832
    10.444;    14.745
     9.422;    14.102
    10.670;    13.825
     8.387;     8.833
     6.710;    10.465
     7.882;    12.667
    14.101;    19.232
    15.817;    19.563
     2.669;     2.898
    16.993;    14.611
     4.805;     7.923
     8.727;     8.832
    17.392;    11.283
    11.808;    15.413
    12.650;    18.603
    13.102;    16.560
    12.537;    20.435
     5.886;     9.234
    10.327;    17.827
     9.485;    13.248
     2.759;     0.830
     7.523;    10.956
     8.012;    12.339
     3.865;     5.776
     9.861;    24.789
    11.794;    17.661
    12.194;    18.093
    10.988;    18.848
    15.749;    17.242
    11.718;    22.135
    14.009;    12.100
    11.764;    22.037
    12.922;    18.236
    12.492;    14.205
     6.146;    14.877
     7.973;    10.414
     8.880;    10.184
    13.197;    18.042
     4.745;     5.580
    11.747;    13.535
    18.882;    19.305
     9.692;    13.193
     7.079;     8.801
     9.250;    22.487
     9.733;    21.335
    10.559;    19.106
    11.450;    17.930
     6.439;    10.239
     9.989;    17.666
    11.781;    13.352
     9.919;    14.463
    10.114;    14.486
     8.705;    16.056
     7.108;     7.121
     8.184;    19.333
     4.422;     6.536
    12.352;     8.312
     7.206;    19.662
     8.591;    13.900
     3.762;     5.967
    14.426;    16.722
    12.053;    20.672
    12.115;    18.720
    12.513;    22.511
     8.073;    14.520
    13.258;    17.289
    13.660;    15.984
    10.931;    10.057
    14.896;    15.728
     8.035;    11.987
    16.639;    22.782
     8.583;    11.273
    11.268;    17.122
    12.336;    19.191
     7.717;    15.026
     1.729;     1.608
     3.552;     7.792
     6.863;     9.912
     7.116;     9.856
    12.783;    17.153
    10.120;    13.176
    13.049;    22.469
     8.797;    16.280
    10.251;    22.652
    13.015;    16.288
    11.666;    16.995
     5.935;    14.438
     7.204;    12.892
    14.780;    16.355
     7.457;     8.833
    12.084;    16.062
    14.654;    16.654
     8.313;    11.118
     8.388;    14.931
     9.939;    13.938
    10.894;    13.060
     5.682;     9.045
     7.650;    11.510
     4.206;     2.380
    11.908;    14.172
     9.065;    17.593
    10.754;    13.380
    11.735;    16.589
     5.278;     4.674
     7.906;    10.712
     8.062;     5.690
     9.886;    19.288
    11.784;    17.958
    11.910;    16.023
    11.894;    11.506
     7.785;    19.255
    11.544;    20.321
    16.726;    14.639
    10.166;    13.443
    11.615;    11.994
     5.641;     8.996
    12.055;    14.974
    15.173;    20.927
     8.892;    10.082
     8.934;     9.407
    12.016;    10.177
    15.845;    23.780
    14.078;    19.468
    11.015;    16.412
    11.568;    19.526
    11.052;    17.967
    11.553;    17.106
     9.122;    14.022
    11.705;    21.003
     6.209;    11.435
    11.453;    11.763
    12.102;    16.617
     6.709;     9.425
     9.314;    15.107
     5.363;     7.625
    10.079;    17.786
     6.686;     8.888
    10.305;    13.979
    13.099;    18.154
     9.363;    20.438
     9.078;    12.528
    10.366;    15.305
     7.491;    13.255
    12.042;    22.722
    10.815;    20.684
     8.474;    11.702
    10.618;    18.490
    13.692;    22.377
    12.606;    16.007
     7.399;    10.813
    14.563;    25.474
    11.621;    13.120
     9.553;    13.384
    12.866;    22.891
    10.962;    23.530
    10.465;    18.246
    12.510;    17.553
     8.480;    15.055
     9.736;    22.481
    11.877;    18.199
     8.544;    12.527
     7.029;    13.132
    12.111;    13.333
     7.609;    11.629
    11.646;    21.588
    12.494;    14.410
     8.253;    14.733
    16.411;    14.265
    11.622;    17.335
    12.552;    22.801
    11.448;    22.059
    14.331;    22.935
    10.029;    18.199
     8.945;    14.505
    10.644;    13.326
    12.004;    20.678
    10.019;    11.017
    10.535;    13.297
     8.859;    12.620
     9.080;    16.025
    15.744;    13.518
    11.149;    15.461
     8.955;    17.551
     7.956;    13.510
     3.301;    10.734
     5.814;    13.851
    11.910;    15.779
    10.710;    19.260
     9.492;    19.087
    11.276;    15.486
    14.953;    24.987
    11.905;    21.473
    11.566;    16.076
     7.578;    21.504
    12.660;    16.822
    10.733;    16.043
    10.253;    12.493
     8.962;    13.603
    12.331;    14.770
    14.359;    19.847
     8.703;    16.528
    12.651;    15.131
     8.731;     9.592
    10.843;    19.836
    13.083;    21.112
    10.401;    13.632
    13.410;    15.417
    16.440;    22.261
    12.778;    14.317
    13.793;    21.702
     9.329;    19.589
     5.450;     6.557
    10.340;    18.812
     9.333;    15.465
    11.473;    18.887
     9.568;    23.443
     6.489;    14.424
    12.332;    26.567
    11.258;    10.546
     6.258;     7.974
     7.431;    10.309
     7.924;    23.832
    11.901;    28.183
    11.197;    12.665
    13.207;    11.005
     8.396;    16.368
     5.051;     6.065
     2.178;     1.239
     8.661;    15.645
     9.799;    14.137
     7.128;     8.845
     8.528;     9.212
    11.974;    19.653
     8.794;    19.541
     8.441;     6.535
     8.291;     9.879
     7.001;     9.597
    14.361;    25.588
    12.758;    13.816
     6.776;    11.318
     3.912;     8.419
    11.237;    16.586
    13.061;    16.884
    11.671;    15.142
    15.046;    17.121
     8.025;    13.028
     7.826;     8.942
    12.941;    15.631
     6.216;     4.981
     9.569;    14.411
    11.061;    22.263
    15.592;    12.211
     6.067;     8.052
     8.435;    12.508
     8.512;    12.423
     5.306;    13.274
     7.455;     7.502
     2.968;     2.574
    11.500;    15.062
    12.499;    22.398
    10.542;    13.518
    10.239;    19.569
     5.790;    12.522
     7.345;    11.924
    13.564;    22.945
    13.438;     5.343
    13.043;    15.538
     9.961;    12.889
     6.899;    12.588
     7.460;    19.081
    11.993;    19.971
     9.403;    12.946
    14.336;    14.312
    11.634;    15.913
     9.478;    16.649
     8.770;    11.736
    10.658;    18.205
    14.217;    16.115
     4.947;     4.212
    10.992;    20.885
    14.433;    18.642
    12.412;    18.370
     2.750;     3.573
     9.116;    12.552
    11.962;    20.373
     9.870;    16.050
     5.262;     3.795
    13.126;    18.238
    10.808;    14.858
     8.707;    11.840
    13.074;    22.578
     9.243;    12.412
     7.102;    11.745
    14.636;    13.019
    16.177;    15.742
     6.908;    11.788
     4.621;     8.681
    11.891;    17.337
     7.330;    10.983
    10.567;    20.038
    14.032;    18.908
    12.943;    15.276
    11.221;    19.108
     8.119;    19.131
    14.373;    16.423
    13.534;    21.998
    13.523;    15.606
    13.695;    25.604
     7.111;    21.108
    12.320;    20.882
    11.038;    16.969
    14.180;    19.409
    12.948;    16.322
     8.730;    10.911
     9.270;    16.856
    17.240;    18.349
    12.188;    17.228
    14.458;    21.760
    10.740;    20.071
     8.132;    10.499
    11.657;    13.149
     8.950;    13.167
    11.036;    22.153
     7.496;     8.306
     8.684;    21.405
     4.348;     6.764
    13.331;    12.950
     9.737;    13.886
    14.861;    15.682
    13.387;    18.957
    12.552;    23.744
     9.776;    12.269
    13.292;    22.569
     8.412;    15.879
     3.002;     6.047
     6.983;     8.714
    11.284;    16.284
     9.727;    19.138
     5.597;     8.388
    10.889;    14.274
    11.820;    23.302
     8.893;    16.792
    11.650;    12.483
    13.119;    13.956
    11.829;    25.697
    11.503;    27.481
     7.568;    15.169
    11.449;    16.292
     9.123;    18.360
     9.320;    10.731
     8.990;    14.381
     8.182;    18.465
    10.095;     8.998
     9.204;    11.646
    11.250;    16.867
     2.178;     3.351
    14.379;    14.021
     6.322;    17.756
    14.316;    30.217
     9.981;    23.007
     9.692;    17.986
    15.001;    21.594
     9.681;    21.390
    10.260;    26.790
     7.657;    14.433
    10.373;    22.263
     4.526;     5.147
    12.559;    20.523
     2.319;     5.369
    11.159;    14.725
    11.778;    18.350
     8.135;     7.738
    11.487;    10.310
    13.608;    19.693
    12.447;    20.238
    12.481;    17.777
     7.900;     8.547
     9.157;    16.407
    15.262;    20.601
    10.716;    18.150
    11.133;    22.451
    14.402;    14.373
    13.267;    15.813
    13.117;    22.590
     9.211;    15.977
     9.418;    18.112
    11.742;    17.958
    10.528;    20.260
     3.602;    10.874
    10.219;    27.069
    13.301;    20.858
    13.557;    14.822
    11.447;    17.026
    11.615;    17.611
     8.545;    14.630
    11.982;    19.744
    11.897;    19.454
    14.731;    17.708
     9.139;    20.542
    14.161;    19.662
    13.574;    10.442
    12.887;    19.974
     9.420;    15.309
     8.629;    19.645
     8.701;    13.477
    13.037;    25.304
    11.599;    15.304
    14.075;    13.328
    10.855;    14.443
    11.926;    20.739
     7.658;    13.076
     9.729;     7.931
     8.620;    13.013
     7.424;    11.957
    11.142;    17.440
     9.090;    10.913
    10.654;    15.286
    12.332;    18.579
    11.501;    13.782
     4.714;     3.367
    11.983;    17.649
     8.135;    14.975
     5.471;     6.458
     8.737;    11.771
     5.148;    11.153
     7.988;     9.825
     9.886;    21.031
    11.707;    16.455
     9.202;    12.084
    11.453;    15.536
     6.438;    15.134
    13.231;    19.843
     9.371;    15.864
     9.562;    18.521
     9.172;     8.618
    10.496;    24.451
    11.233;    18.909
     5.782;     6.445
    10.802;    17.989
    10.120;    18.040
     9.493;    24.730
    11.943;    13.532
     5.425;     5.759
     5.845;     9.229
    10.171;    10.803
    15.389;    11.307
    16.724;    14.914
     8.201;    12.139
     9.517;    11.484
     7.590;    11.264
    10.280;    18.010
     1.798;     2.357
     9.512;    10.855
     6.351;     8.974
    11.743;    24.046
    15.967;    15.351
    17.105;    18.305
     9.761;    15.248
    10.507;    19.043
     8.792;    19.608
    10.499;    12.701
     5.658;     7.841
     7.795;    10.105
     8.017;    16.086
     7.814;    15.327
    12.265;    14.649
    15.203;    18.036
     9.108;    15.135
    14.800;    19.142
     3.339;     2.972
    12.421;    16.408
    14.405;    13.820
    14.310;    18.611
    14.288;    20.800
    12.835;    19.990
    14.482;    11.866
    10.853;    17.282
    11.907;    24.239
     9.731;    14.310
    12.149;    18.156
     6.225;    18.694
     7.595;    24.739
    10.843;    14.844
    10.695;    19.758
     9.678;    16.757
    12.957;    18.526
    12.547;    15.665
    10.555;    13.893
     9.882;    13.799
     5.017;    11.393
    13.387;    15.153
     7.619;     8.788
    15.776;    16.077
    11.425;    11.603
    15.318;    18.537
    11.392;    14.817
    11.909;    22.831
    12.432;    19.124
    12.406;    18.201
     6.821;    10.509
    13.611;    21.563
     8.181;    12.739
     4.752;     7.287
     8.040;    13.039
     9.768;    15.445
    13.008;    17.410
     5.159;     8.256
     8.232;     9.703
     8.485;    22.666
     7.157;     9.521
     9.238;    10.053
     2.929;     4.306
    10.700;    25.172
    10.076;    20.179
    14.137;    19.184
    16.599;    20.994
    14.495;    17.141
    12.697;    14.699
     3.739;     3.904
     7.422;    11.477
    10.900;    16.109
    12.586;    14.364
     5.126;     6.705
     7.613;     8.412
    11.166;    13.612
     9.002;    13.823
     7.446;     8.778
     8.897;    11.984
     6.985;    17.627
     8.515;    16.092
     9.291;    10.567
    13.285;    16.584
     8.512;     9.662
     9.813;    11.755
     1.332;     0.554
     9.014;    12.010
    11.172;    15.076
    12.177;    18.338
    11.419;    11.332
    13.562;    18.127
     3.336;     3.269
     9.030;    12.450
    17.467;    15.691
     8.757;    14.129
    13.035;    13.690
     6.879;     9.326
    15.890;    18.115
     8.100;    20.401
     9.757;    16.971
     7.871;    16.663
    10.470;    14.587
    13.254;    15.901
    11.145;    19.529
    15.207;    22.093
     7.928;    12.201
    15.299;    18.495
     9.267;     9.862
     5.231;     5.756
    10.385;    14.549
     8.683;    11.159
     2.153;     6.562
     6.969;    15.337
     9.281;    11.382
    14.074;    16.123
     7.615;    12.329
    10.698;    21.997
     6.379;    10.813
     6.194;    11.286
     5.811;     4.895
    11.510;    15.063
    13.394;    14.767
    10.209;    23.174
    10.856;    10.466
    12.636;    15.888
     7.150;     8.162
    11.063;    16.482
    11.861;    24.505
     9.482;    16.245
    13.010;    14.244
     5.525;     9.929
    10.440;    11.250
     9.784;    17.950
    13.279;    20.423
     9.711;    22.305
    10.915;    15.968
    11.363;    15.057
     7.361;    18.346
     6.434;    12.240
     6.701;    12.402
     9.477;    16.734
    13.391;    17.264
    12.004;    22.502
     1.163;     0.388
    10.426;    17.411
     6.341;    15.508
     8.607;    20.912
    11.547;    21.026
     6.508;     8.458
    13.357;    14.517
     9.169;    15.858
     7.068;    13.596
     7.609;     6.763
     8.674;    23.772
     7.107;    10.644
     8.118;    15.370
     6.750;    15.423
    13.513;    13.155
     9.894;    18.234
    11.314;    11.755
     5.544;     9.844
     9.546;    16.171
    17.583;    14.397
     8.704;    13.179
     2.254;     5.473
    10.132;    23.213
     7.415;    11.704
    12.758;    16.195
     9.992;    16.145
    16.053;    19.458
    11.717;    15.838
    12.016;    23.036
     6.723;    13.382
    14.872;    17.321
    11.633;    12.618
     9.260;    12.459
     7.640;    10.725
    15.765;    17.491
    14.420;    18.420
     8.793;    19.997
     7.924;    15.204
     9.576;    14.943
     7.820;     7.682
     6.441;     9.767
     6.981;     5.844
    14.031;    12.101
     5.434;     4.944
     9.354;    27.196
     8.265;    16.468
     9.682;    12.853
     8.024;     9.961
     6.498;     9.632
    10.700;    13.893
    11.814;    12.527
     8.876;    14.661
     6.634;    11.958
     9.742;    23.781
    12.960;    15.598
    10.213;    10.857
     5.687;     4.397
    11.596;    20.466
    11.046;    20.118
    10.497;    13.837
    11.408;    15.776
     9.364;    15.769
     9.341;    11.673
    11.542;    17.904
     9.316;    13.741
    14.572;    20.148
    10.129;    16.385
    11.718;    20.583
     7.565;    18.066
    10.585;    13.035
    15.866;    15.542
    15.150;    13.980
    14.056;    13.330
    11.916;    18.530
    13.863;    11.095
    10.975;    14.245
     9.663;    13.504
     9.108;    11.044
     6.861;    13.572
     6.631;    10.880
     8.451;    15.451
     8.906;    19.339
     9.302;    19.290
    14.302;    16.778
    13.668;    12.320
     8.748;    21.331
     7.881;    12.163
    13.996;    17.431
    16.846;    11.870
    10.861;    14.145
     6.325;     5.391
    11.824;    13.552
     7.108;    15.519
     9.439;    16.551
    16.240;    21.140
    13.440;    18.573
    11.215;    22.463
    14.686;    16.804
    11.164;    14.253
    13.770;    22.738
    10.296;    10.513
     9.227;    16.794
    12.560;    13.231
    10.030;    15.084
    11.006;    21.146
    11.280;    13.536
    12.397;    15.834
    11.301;    16.774
     9.137;    14.433
    10.947;    13.064
    14.423;    14.554
     9.379;    13.170
    10.328;    14.209
     8.672;    15.066
     6.984;    19.045
     5.678;    13.520
    11.945;    21.193
     8.082;    12.931
     8.248;    13.229
     6.415;     8.644
     3.009;    10.655
     5.142;    22.470
    -0.707;     2.266
     9.339;    16.717
     9.625;    19.978
    13.549;    21.069
    10.291;    12.316
    11.901;    15.458
    13.835;    23.977
    15.035;    21.240
     6.725;    10.786
    13.901;    11.903
     8.951;    18.336
     8.724;    14.529
     8.290;     8.211
     9.576;    14.921
     9.830;    20.818
     6.179;    10.554
    14.682;    12.305
     8.817;    13.987
    10.979;    16.502
     7.100;     8.727
    13.920;     8.975
     9.722;    24.526
     6.656;    10.740
    12.797;    17.460
    11.717;    10.975
     7.774;    16.600
     6.996;    19.514
     2.800;     4.857
    11.550;    11.163
    12.954;    11.903
     7.036;    15.287
    14.595;    19.688
     7.821;    13.056
     9.732;    17.365
     7.007;     9.547
    12.600;    14.818
     9.242;     6.696
     7.680;    17.556
    14.783;    24.853
    12.166;    13.186
     9.717;    11.833
     9.166;    18.442
    14.614;    20.340
    11.968;    22.807
    11.333;    14.445
    18.373;    26.605
    14.392;    15.757
    13.113;    16.688
     2.144;     3.434
    11.199;    13.626
     9.987;    15.244
    10.320;    12.835
     8.161;    14.665
     9.729;    15.721
    14.154;    16.883
    15.661;    12.765
     9.472;    22.563
     4.585;     7.461
